LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Calabar Municipal;Edim Otop Ward;;Edim-Otop Health Post;;;;;
Calabar Municipal;Edim Otop Ward;;Biocee Zion Clinic;;;;;
Calabar Municipal;Edim Otop Ward;;Atimbo Health Post;;;;;
Calabar Municipal;Edim Otop Ward;;Borrow Pit Health Centre;;;;;
Calabar Municipal;Edim Otop Ward;;Mission Hill Clinic;;;;;
Calabar Municipal;Edim Otop Ward;;Abong Aseng Health Post;;;;;
Calabar Municipal;Ikot Ansa Ward;;Royal Vine Children Clinic;;;;;
Calabar Municipal;Ikot Ansa Ward;;Prudence Clinic;;;;;
Calabar Municipal;Ikot Ansa Ward;;Ikot Ansa Primary Health Centre;;;;;
Calabar Municipal;Ikot Effanga Ward;;Davis Medical Centre;;;;;
Calabar Municipal;Ikot Effanga Ward;;Eburutu Brigade Medical Centre;;;;;
Calabar Municipal;Ikot Effanga Ward;;Lemna Health Post;;;;;
Calabar Municipal;Ikot Effanga Ward;;Ikot Nkebre Health Post;;;;;
Calabar Municipal;Ikot Effanga Ward;;Immanuel Infirmary;;;;;
Calabar Municipal;Ikot Effanga Ward;;Ikot Effanga Mkpa Health Centre;;;;;
Calabar Municipal;Ikot Effanga Ward;;Women and Child Clinic;;;;;
Calabar Municipal;Ikot Ishie Ward;;Ishie Health Post;;;;;
Calabar Municipal;Ikot Ishie Ward;;Amazing Grace Specialist Clinic;;;;;
Calabar Municipal;Ikot Ishie Ward;;Peace Clinic;;;;;
Calabar Municipal;Ikot Ishie Ward;;Ikot Nwatim 1 Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Abenyo Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Nasarawa Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Ikot Omin Primary Health Centre (Poly Clinic);;;;;
Calabar Municipal;Ikot Omin Ward;;Bacoco Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Ikot Ekpo Health Post (Ward 10);;;;;
Calabar Municipal;Ikot Omin Ward;;Esuk Utan Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Enima Omin Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Eto Mkpe Health Post;;;;;
Calabar Municipal;Ikot Omin Ward;;Ikot Enebong Health Post;;;;;
Calabar Municipal;Kasuk Ward;;Akai Efa Health Post;;;;;
Calabar Municipal;Kasuk Ward;;Federal Housing Health Post;;;;;
Calabar Municipal;Kasuk Ward;;Kasuk Health Centre;;;;;
Calabar Municipal;Kasuk Ward;;Nwatim Health Post;;;;;
Calabar Municipal;Kasuk Ward;;Ward 8 Family Support Programme Clinic;;;;;
Calabar South;Calabar South Ward 1;;Bogobri Health Post;;;;;
Calabar South;Calabar South Ward 1;;Goldie Street Health Post;;;;;
Calabar South;Calabar South Ward 10;;Evangel Clinic;;;;;
Calabar South;Calabar South Ward 10;;Murray Health Post;;;;;
Calabar South;Calabar South Ward 10;;Nelson Mandela Primary Health Centre;;;;;
Calabar South;Calabar South Ward 11;;Effioanwan Health Post;;;;;
Calabar South;Calabar South Ward 11;;Anantigha Primary Health Centre;;;;;
Calabar South;Calabar South Ward 11;;Ebuka Ebuka Health Post;;;;;
Calabar South;Calabar South Ward 11;;Essien Health Post;;;;;
Calabar South;Calabar South Ward 11;;Jebs Health Post;;;;;
Calabar South;Calabar South Ward 11;;Idang Health Post;;;;;
Calabar South;Calabar South Ward 11;;Inyang Abasi Health Post;;;;;
Calabar South;Calabar South Ward 11;;Ideal Clinic;;;;;
Calabar South;Calabar South Ward 11;;Akani Esuk Health Centre;;;;;
Calabar South;Calabar South Ward 12;;Ayatmo Health Post;;;;;
Calabar South;Calabar South Ward 12;;Mount Zion Clinic;;;;;
Calabar South;Calabar South Ward 12;;Oyo Efam Health Post;;;;;
Calabar South;Calabar South Ward 12;;Ekpo Abasi Health Centre;;;;;
Calabar South;Calabar South Ward 12;;Musaha Health Post;;;;;
Calabar South;Calabar South Ward 12;;crGoldie Clinic;;;;;
Calabar South;Calabar South Ward 12;;Uwanse Health Centre;;;;;
Calabar South;Calabar South Ward 12;;Mambo Clinic;;;;;
Calabar South;Calabar South Ward 12;;Atakpa Health Post;;;;;
Calabar South;Calabar South Ward 12;;Crutech Medical Centre;;;;;
Calabar South;Calabar South Ward 2;;Eyamba Health Post;;;;;
Calabar South;Calabar South Ward 3;;Eyo Lane Health Post;;;;;
Calabar South;Calabar South Ward 3;;Calabar South Family Health Centre;;;;;
Calabar South;Calabar South Ward 3;;Family Planning Coordination Unit Clinic;;;;;
Calabar South;Calabar South Ward 4;;Peace Medical Centre;;;;;
Calabar South;Calabar South Ward 4;;Becroft Health Post;;;;;
Calabar South;Calabar South Ward 4;;Anderson Primary Health Centre;;;;;
Calabar South;Calabar South Ward 5;;Henshaw Town Primary Health Centre;;;;;
Calabar South;Calabar South Ward 6;;Mary Magdalene Health Post;;;;;
Calabar South;Calabar South Ward 7;;Edgerly Health Post;;;;;
Calabar South;Calabar South Ward 8;;Esierebom Primary Health Centre;;;;;
Calabar South;Calabar South Ward 8;;Edibe Edibe Health Post;;;;;
Calabar South;Calabar South Ward 9;;NYSC Community Health Centre;;;;;
