region;district;community
Osun;Obokun;Esa-Odo Ward 9
Osun;Obokun;Esa-Oke Ward 7
Osun;Obokun;Ibala Ward 5
Osun;Obokun;Ibokun Ward 1
Osun;Obokun;Ilahun Ward 3
Osun;Obokun;Ilare Ward 10
Osun;Obokun;Ilase Ward 4
Osun;Obokun;Imesi-Ile Ward 6
Osun;Obokun;Ipetu-Ile Ward 2
Osun;Obokun;Otan Ile Ward 8
Osun;Odo-Otin;Odo-Otin Ward 01
Osun;Odo-Otin;Odo-Otin Ward 02
Osun;Odo-Otin;Odo-Otin Ward 03
Osun;Odo-Otin;Odo-Otin Ward 04
Osun;Odo-Otin;Odo-Otin Ward 05
Osun;Odo-Otin;Odo-Otin Ward 06
Osun;Odo-Otin;Odo-Otin Ward 07
Osun;Odo-Otin;Odo-Otin Ward 08
Osun;Odo-Otin;Odo-Otin Ward 09
Osun;Odo-Otin;Odo-Otin Ward 10
Osun;Odo-Otin;Odo-Otin Ward 11
Osun;Odo-Otin;Odo-Otin Ward 12
Osun;Odo-Otin;Odo-otin Ward 13
Osun;Odo-Otin;Odo-Otin Ward 14
Osun;Odo-Otin;Odo-Otin Ward 15
Osun;Ola-Oluwa;Ward 1 - Telemu
Osun;Ola-Oluwa;Ward 10 - Asa/Ajagunlase
Osun;Ola-Oluwa;Ward 2 - Ile-Mowu / Asamu
Osun;Ola-Oluwa;Ward 3 - Ogbaagba I
Osun;Ola-Oluwa;Ward 4 - Ogbaagba II
Osun;Ola-Oluwa;Ward 5 - Ikire-Ile / Iwara
Osun;Ola-Oluwa;Ward 6 - Ikonifin Isero
Osun;Ola-Oluwa;Ward 7 - Ile-Ogo / Obamoro
Osun;Ola-Oluwa;Ward 8 - Bode Osi
Osun;Ola-Oluwa;Ward 9 - Ajagba / Iwo Oke
Osun;Olorunda;Olorunda Ward 1
Osun;Olorunda;Olorunda Ward 10
Osun;Olorunda;Olorunda Ward 11
Osun;Olorunda;Olorunda Ward 2
Osun;Olorunda;Olorunda Ward 3
Osun;Olorunda;Olorunda Ward 4
Osun;Olorunda;Olorunda Ward 5
Osun;Olorunda;Olorunda Ward 7
Osun;Olorunda;Olorunda Ward 8
Osun;Olorunda;Olorunda Ward 9
Osun;Oriade;Oriade Ward 1
Osun;Oriade;Oriade Ward 10
Osun;Oriade;Oriade Ward 11
Osun;Oriade;Oriade Ward 12
Osun;Oriade;Oriade Ward 2
Osun;Oriade;Oriade Ward 3
Osun;Oriade;Oriade Ward 4
Osun;Oriade;Oriade Ward 5
Osun;Oriade;Oriade Ward 7
Osun;Oriade;Oriade Ward 8
Osun;Oriade;Oriade Ward 9
Osun;Orolu;Bolorunduro (4) Ward
Osun;Orolu;Egan Aje (8) Ward
Osun;Orolu;Eleesi (7) Ward
Osun;Orolu;Jaleyemi (6) Ward
Osun;Orolu;Okiti/Molufon (10) Ward
Osun;Orolu;Osun Eesa (9) Ward
Osun;Osogbo;Osogbo Ward 1
Osun;Osogbo;Osogbo Ward 11
Osun;Osogbo;Osogbo Ward 14
Osun;Osogbo;Osogbo Ward 3
Osun;Osogbo;Osogbo Ward 4
Osun;Osogbo;Osogbo Ward 5
Osun;Osogbo;Osogbo Ward 6
Osun;Osogbo;Osogbo Ward 8
Osun;Osogbo;Osogbo Ward 9
Oyo;Afijio;Ilora 1 Ward
Oyo;Afijio;Akinmorin/Jobele Ward
Oyo;Afijio;Awe 1 Ward
Oyo;Afijio;Awe II  Ward
Oyo;Afijio;Fiditi I Ward
Oyo;Afijio;Fiditi II Ward
Oyo;Afijio;Ilora II Ward
Oyo;Afijio;Ilora III Ward
Oyo;Afijio;Imini Ward
Oyo;Afijio;Iware Ward
Oyo;Akinyele;Akinyele Ward
Oyo;Akinyele;Alabata Ward
Oyo;Akinyele;Aroro Ward
Oyo;Akinyele;Ijaye Ward
Oyo;Akinyele;Ikereku Ward
Oyo;Akinyele;Iroko Ward
Oyo;Akinyele;Iwokoto Ward
Oyo;Akinyele;Moniya Ward
Oyo;Akinyele;Ojoo Ward
Oyo;Akinyele;Olanla Ward
Oyo;Akinyele;Olorisaoko Ward
Oyo;Akinyele;Onidundun Ward
Oyo;Atiba;Aafin 1 Ward
Oyo;Atiba;Aafin 2 Ward
Oyo;Atiba;Agunpopo I Ward
Oyo;Atiba;Agunpopo II Ward
Oyo;Atiba;Agunpopo III Ward
Oyo;Atiba;Aremon Ward
Oyo;Atiba;Asipa I Ward
Oyo;Atiba;Asipa II Ward
Oyo;Atiba;Asipa III Ward
Oyo;Atiba;Basorun Ward
Oyo;Atisbo;Ago Are 2 Ward
Oyo;Atisbo;Ago Are I Ward
Oyo;Atisbo;Baasi Ward
Oyo;Atisbo;Irawo-Ile Ward
Oyo;Atisbo;Irawo/Owode Ward
Oyo;Atisbo;Obada Ward
Oyo;Atisbo;Ofiki Ward
Oyo;Atisbo;Opara Ward
Oyo;Atisbo;Owotoro Ward
Oyo;Atisbo;Oyada Ward
Oyo;Egbeda;Alakia Ward
Oyo;Egbeda;Ayede Ward
Oyo;Egbeda;Egbeda Ward
Oyo;Egbeda;Erunmu Ward
Oyo;Egbeda;Monatan Ward
Oyo;Egbeda;Olodo Ward
Oyo;Egbeda;Olubadan Ward
Oyo;Egbeda;Osegere Ward
Oyo;Egbeda;Owobale Ward
Oyo;Egbeda;Wakajaiye Ward
Oyo;Ibadan North;Ago Tapa Ward
Oyo;Ibadan North;Agbowo Ward
Oyo;Ibadan North;Agodi Ward
Oyo;Ibadan North;Basorun Ward
Oyo;Ibadan North;Bodija  Ward
Oyo;Ibadan North;Oke Are Ward
Oyo;Ibadan North;Oke Itunu Ward
Oyo;Ibadan North;Sabo Ward
Oyo;Ibadan North;Sango /Ward
Oyo;Ibadan North;Yemetu Ward
Oyo;Ibadan North East;Agugu ward
Oyo;Ibadan North East;Ajobo ward
Oyo;Ibadan North East;Alafara Ward
Oyo;Ibadan North East;Aperin Ward
Oyo;Ibadan North East;Atipe Ward
Oyo;Ibadan North East;Basorun Ward
Oyo;Ibadan North East;Irefin Ward
Oyo;Ibadan North East;Odo Aje Ward
Oyo;Ibadan North East;Odo Osun Ward
Oyo;Ibadan North East;Oje Ward
Oyo;Ibadan North East;Oke Adu ward
Oyo;Ibadan North West;Abebi Ward
Oyo;Ibadan North West;Afonta Ward
Oyo;Ibadan North West;Ayeye Ward
Oyo;Ibadan North West;Ekotedo Ward
Oyo;Ibadan North West;Eleyele Ward
Oyo;Ibadan North West;Idikan/Ori Eru Ward
Oyo;Ibadan North West;Nalende Ward
Oyo;Ibadan North West;Olopomewa Ward
Oyo;Ibadan North West;Olorisaoko Ward
Oyo;Ibadan North West;Opoyeosa Ward 2
Oyo;Ibadan North West;Oritamerin ward
Oyo;Ibadan South East;Agbongbon Ward
Oyo;Ibadan South East;Aperin Ward
Oyo;Ibadan South East;Challenge Ward
Oyo;Ibadan South East;Elekuro Ward
Oyo;Ibadan South East;Mapo Ward
Oyo;Ibadan South East;Molete Ward
Oyo;Ibadan South East;Odinjo Ward
Oyo;Ibadan South East;Oja Oba Ward
Oyo;Ibadan South East;Oranyan Ward
Oyo;Ibadan South East;Owode Ward
Oyo;Ibadan South West;Agbokojo Ward
Oyo;Ibadan South West;Aleshinloye Ward
Oyo;Ibadan South West;Amule/Atere Ward
Oyo;Ibadan South West;Apata/Odo Ona Ward
Oyo;Ibadan South West;Challenge Ward
Oyo;Ibadan South West;Foko/Ologede Ward
Oyo;Ibadan South West;Isale- Osi/ Oja-Oba Ward
Oyo;Ibadan South West;Ita Aregbe Omo Ward
Oyo;Ibadan South West;Molete Ward
Oyo;Ibadan South West;Oke Ado/Liberty Ward
Oyo;Ibadan South West;Oritamerin Ward
Oyo;Ibadan South West;Popoyemoja Ward
Oyo;Ibarapa Central;Idere Ward
Oyo;Ibarapa Central;Idofin Ward
Oyo;Ibarapa Central;Igbole Ward
Oyo;Ibarapa Central;Isale Oba Ward
Oyo;Ibarapa Central;Oke Oba Ward
Oyo;Ibarapa Central;Oke Odo Ward
Oyo;Ibarapa Central;Oke Serin Ward
Oyo;Ibarapa Central;Sekere Ward
Oyo;Ibarapa Central;Tobalopo Ward
Oyo;Ibarapa East;Anko Eruwa Ward
Oyo;Ibarapa East;Isa Isaba Ward
Oyo;Ibarapa East;Itabo Ward
Oyo;Ibarapa East;Lanlate Ward
Oyo;Ibarapa East;Maya Ward
Oyo;Ibarapa East;New Eruwa Ward
Oyo;Ibarapa East;Oke Oba Ward
Oyo;Ibarapa East;Oke Ola Ward
Oyo;Ibarapa East;Okolo Ward
Oyo;Ibarapa East;Owode/Lanlate Ward
Oyo;Ibarapa North;Ayete 1 Ward
Oyo;Ibarapa North;Ayete 2 Ward
Oyo;Ibarapa North;Igangan 2 Ward
Oyo;Ibarapa North;Igangan 3 Ward
Oyo;Ibarapa North;Ofiki 2 Ward
Oyo;Ibarapa North;Ofiki1 Ward
Oyo;Ibarapa North;Tapa 1 ward
Oyo;Ibarapa North;Tapa 2 Ward
Oyo;Ido;Akinware/Akindele Ward
Oyo;Ido;Akufo  Ward
Oyo;Ido;Apete/Ologuneru  Ward
Oyo;Ido;Batake Idiya Ward
Oyo;Ido;Erinwusi / Koguo Ward
Oyo;Ido;Gbekuba Ward
Oyo;Ido;Ido/ Odebode Ward
Oyo;Ido;Ilaju Ward
Oyo;Ido;Ogundele Alaho/Siba Ward
Oyo;Ido;Omi Adio Ward
Oyo;Irepo;Ajaguna Ward
Oyo;Irepo;Iba IV Ward
Oyo;Irepo;Agoro Ward
Oyo;Irepo;Atipa Ward
Oyo;Irepo;Iba 1 Ward
Oyo;Irepo;Iba II Ward
Oyo;Irepo;Iba V Ward
Oyo;Irepo;Ikolaba Ward
Oyo;Irepo;Koso Iba III  Ward
Oyo;Irepo;Laha/Ajana Ward
Oyo;Iseyin;Ado Awaye Ward
Oyo;Iseyin;Akinwumi/Osoogun Ward
Oyo;Iseyin;Ekunle 1 Ward
Oyo;Iseyin;Ekunle 11 Ward
Oyo;Iseyin;Faramora Ward 5
Oyo;Iseyin;Isalu 2 Ward 8
Oyo;Iseyin;Isalu Ward 7
Oyo;Iseyin;Koso 1 Ward
Oyo;Iseyin;Koso 11 Ward 10
Oyo;Iseyin;Ladogan Ward 11
Oyo;Iseyin;Oke Ola/Oke Oja Ward
Oyo;Itesiwaju;Babande Ward
Oyo;Itesiwaju;Igbojaye Ward
Oyo;Itesiwaju;Ilesan Otu  Ward
Oyo;Itesiwaju;Ipapo Ward
Oyo;Itesiwaju;Komu  Ward
Oyo;Itesiwaju;Okaka 2 Ward
Oyo;Itesiwaju;Oke Amu Ward
Oyo;Itesiwaju;Owode Ipapo Ward
Oyo;Iwajowa;Ayegun Ward
Oyo;Iwajowa;Elekokan Ward
Oyo;Iwajowa;Idiko Ago Ward
Oyo;Iwajowa;Idiko Ile Ward
Oyo;Iwajowa;Iwere Ile 2 Ward
Oyo;Iwajowa;Jokolo Ward
Oyo;Iwajowa;Ofeegun Ward
Oyo;Iwajowa;Sabiganna Ward
Oyo;Kajola;Ayetoro Oke Ward
Oyo;Kajola;Elero Ward
Oyo;Kajola;Gbelekale Ward 3
Oyo;Kajola;Iba Ogan Ward
Oyo;Kajola;Ijo Ward
Oyo;Kajola;Ilaji -Oke/ Iwere Oke Ward
Oyo;Kajola;Imoba/ Oke Ogun Ward
Oyo;Kajola;Isemile/Imia/ Ilua Ward 8
Oyo;Kajola;Isia Ward 9
Oyo;Kajola;Kajola Ward
Oyo;Kajola;Olele/ Gbonje Ward
Oyo;Lagelu;Ejioku Ward
Oyo;Lagelu;Lalupon 1 Ward
Oyo;Lagelu;Lalupon 2 Ward
Oyo;Lagelu;Monatan Ward
Oyo;Lagelu;Offa-Igbo Ward
Oyo;Lagelu;Olorunda Ward 1
Oyo;Lagelu;Olorunda Ward 2
Oyo;Lagelu;Ore 1 Ward
Oyo;Lagelu;Ore 2  Ward
Oyo;Lagelu;Oyedeji  4 Ward
Oyo;Lagelu;Oyedeji  ward 3
Oyo;Ogbomosho North;Abogunde Ward
Oyo;Ogbomosho North;Alasa Ward
Oyo;Ogbomosho North;Isale Afon Ward
Oyo;Ogbomosho North;Jagun Ward
Oyo;Ogbomosho North;Masifa Ward 2
Oyo;Ogbomosho North;Okelerin Ward
Oyo;Ogbomosho North;Osupa Ward 4
Oyo;Ogbomosho North;Saabo/Taara Ward
Oyo;Ogbomosho North;Saja /IsaleOba  Ward
Oyo;Ogbomosho South;Akata Ward
Oyo;Ogbomosho South;Alapata Ward
Oyo;Ogbomosho South;Aromole Ward
Oyo;Ogbomosho South;Ibapon Ward
Oyo;Ogbomosho South;Ijeru Ward
Oyo;Ogbomosho South;Ilogbo Ward
Oyo;Ogbomosho South;Oke Olla Ward
Oyo;Ogo Oluwa;Ajaawa 1 Ward
Oyo;Ogo Oluwa;Ayede Ward
Oyo;Ogo Oluwa;Ayetoro Ward
Oyo;Ogo Oluwa;Idewure Ward
Oyo;Ogo Oluwa;Iwo Ate Ward
Oyo;Ogo Oluwa;Lagbedu Ward
Oyo;Ogo Oluwa;Odo Oba Ward
Oyo;Ogo Oluwa;Opete Ward
Oyo;Ogo Oluwa;Osupa Ward
Oyo;Ogo Oluwa;Otamokun Ward
Oyo;Olorunsogo;Aboke Ward
Oyo;Olorunsogo;Agbele Ward
Oyo;Olorunsogo;Agbeni Ward
Oyo;Olorunsogo;Agoro Ward
Oyo;Olorunsogo;Elerugba Ward
Oyo;Olorunsogo;Onigbeti Ward
Oyo;Olorunsogo;Opa Ogundiran Ward
Oyo;Olorunsogo;Seriki Ward
Oyo;Olorunsogo;Waaro/Apata Alaje Ward
Oyo;Oluyole;Adeyeri Ward
Oyo;Oluyole;Ayegun Ward
Oyo;Oluyole;Idi Ayunre Ward
Oyo;Oluyole;Idi Iroko Ward
Oyo;Oluyole;Latunde Ward
Oyo;Oluyole;Mosfala Ward
Oyo;Oluyole;Odo Ona Ward
Oyo;Oluyole;Oja-Oba Ward
Oyo;Oluyole;Olomi Ward
Oyo;Oluyole;Onipe Ward
Oyo;Ona Ara;Ajia Ward
Oyo;Ona Ara;Akanran Ward 1
Oyo;Ona Ara;Badeku Ward 3
Oyo;Ona Ara;Gbada ward
Oyo;Ona Ara;Gbedun Ward
Oyo;Ona Ara;Idi Osan Ward
Oyo;Ona Ara;Idi Ose Ward
Oyo;Ona Ara;Olorunsogo Ward
Oyo;Ona Ara;Olunloyo Ward
Oyo;Ona Ara;Oremeji Ward
Oyo;Orelope;Ago-Igi-Isubu Ward
Oyo;Orelope;Bonni Ward
Oyo;Orelope;Gbedun Okegboho Ward
Oyo;Orelope;Igbope II Ward
Oyo;Orelope;Igbope Ward
Oyo;Orelope;Modeke Ward
Oyo;Orelope;Obaago Ward
Oyo;Orelope;Oke-Aafin Ward
Oyo;Ori Ire;Adefila Ward
Oyo;Ori Ire;Ahoro Dada Ward 8
Oyo;Ori Ire;Esinele Oyo Ward 9
Oyo;Ori Ire;Gbedun/Elesun-Adeosun Ward 10
Oyo;Ori Ire;Igbori Ward 6
Oyo;Ori Ire;Ikoyi-ile Ward
Oyo;Ori Ire;Oloka Ward 5
Oyo;Ori Ire;Olorunda Ward
Oyo;Ori Ire;Oolo Ward 7
Oyo;Ori Ire;Tewure Ward
Oyo;Oyo East;Agboye Ward
Oyo;Oyo East;Ajagba Ward 2
Oyo;Oyo East;Alaodi Modeke Ward 3
Oyo;Oyo East;Apinni Ward
Oyo;Oyo East;Araromi Ward
Oyo;Oyo East;Balogun Ward
Oyo;Oyo East;Jabata Ward
Oyo;Oyo East;Oke Apo Ward
Oyo;Oyo East;Olu-Ajo Ward
Oyo;Oyo West;Akeetan Ward
Oyo;Oyo West;Fasola/Soku Ward
Oyo;Oyo West;Iseke Ward
Oyo;Oyo West;Isokun Ward
Oyo;Oyo West;Iyaji Ward
Oyo;Oyo West;Ojongbodu Ward
Oyo;Oyo West;Opapa/Fafunke Ward
Oyo;Oyo West;Owode/Ladigbolu Ward
Oyo;Oyo West;Pakoyi / Idode  Ward
Oyo;Saki East;Alamodu Ward
Oyo;Saki East;Arolu Ward
Oyo;Saki East;Isale Adu Ward
Oyo;Saki East;Isale Igbagbo Ward
Oyo;Saki East;Isale Ola Ward
Oyo;Saki East;Kajola Ward
Oyo;Saki East;Oke Agoro Ward
Oyo;Saki East;Oke Ola Ward
Oyo;Saki East;Oke Sebe Ward
Oyo;Saki East;Oke Tassi Ward
Oyo;Saki East;Oke Yidi  Ward
Oyo;Saki West;Adabo Ward
Oyo;Saki West;Aganmu Ward
Oyo;Saki West;Ajegunle Ward
Oyo;Saki West;Babo Ward
Oyo;Saki West;Eko-Kan Ward
Oyo;Saki West;Isale Efin Ward
Oyo;Saki West;Iya Ward
Oyo;Saki West;Ogidigbo Ward
Oyo;Saki West;Oke oro Ward
Oyo;Saki West;Otun/Isia Ward
Oyo;Saki West;Sango Ward
Oyo;Surulere;Arolu Ward
Oyo;Surulere;Baayaoje Ward
Oyo;Surulere;Gambari/Igbon Ward
Oyo;Surulere;Ilajue Ward
Oyo;Surulere;Ireesapa Ward
Oyo;Surulere;Iregba Ward
Oyo;Surulere;Iresa-Adu Ward
Oyo;Surulere;Iwofin Ward
Oyo;Surulere;Mayin Ward
Oyo;Surulere;Oko Ward
Plateau;Barkin Ladi;Gafat Ward
Plateau;Barkin Ladi;Gassa Ward
Plateau;Barkin Ladi;Gindin Akwati Ward
Plateau;Barkin Ladi;Heipang ward
Plateau;Barkin Ladi;Kakuruk Ward
Plateau;Barkin Ladi;Kamang Nafok Ward
Plateau;Barkin Ladi;Kapwen Ket Ward
Plateau;Barkin Ladi;Kapwis Ward
Plateau;Barkin Ladi;Kura Falls Ward
Plateau;Barkin Ladi;Lobiring Ward
Plateau;Barkin Ladi;Marit Ward
Plateau;Barkin Ladi;Mazat Ward
Plateau;Barkin Ladi;Pwomol Chit Ward
Plateau;Barkin Ladi;Rafan Ward
Plateau;Barkin Ladi;Rakwok Gwol ward
Plateau;Barkin Ladi;Sho Ward
Plateau;Barkin Ladi;Ta-kwok Ward
Plateau;Barkin Ladi;Tafan Nwok Ward A
Plateau;Barkin Ladi;Tafan Nwok Ward B
Plateau;Barkin Ladi;Zabot Ward
Plateau;Bassa;Assak Ward
Plateau;Bassa;Bakin Kogi Ward
Plateau;Bassa;Buhit Ward
Plateau;Bassa;Buji Ward (Bassa)
Plateau;Bassa;Gabia Ward
Plateau;Bassa;Gurrum Ward A
Plateau;Bassa;Gurrum Ward B
Plateau;Bassa;Jengre Ward
Plateau;Bassa;Kadamo Ward
Plateau;Bassa;Kakkek Ward
Plateau;Bassa;Kasuru Ward
Plateau;Bassa;Kimakpa Ward
Plateau;Bassa;Kishika Ward
Plateau;Bassa;Mafara Ward
Plateau;Bassa;Rimi Ward
Plateau;Bassa;Taagbe Ward
Plateau;Bassa;Tahu Ward
Plateau;Bassa;Zabolo Ward
Plateau;Bassa;Zobwo Ward
Plateau;Bassa;Zodu Ward
Plateau;Bokkos;Ambul Bargesh Ward
Plateau;Bokkos;Bokkos Central Ward
Plateau;Bokkos;Bokkos West Ward
Plateau;Bokkos;Butura Ward
Plateau;Bokkos;Gwande Ward
Plateau;Bokkos;Kamwai Ward
Plateau;Bokkos;Kwatas Ward
Plateau;Bokkos;Mandar Ward
Plateau;Bokkos;Mangor Ward
Plateau;Bokkos;Manguna Ward
Plateau;Bokkos;Margif Kopmur Ward
Plateau;Bokkos;Mbar/Magor Ward
Plateau;Bokkos;Mushere Central Ward
Plateau;Bokkos;Mushere North Ward
Plateau;Bokkos;Mushere West Ward
Plateau;Bokkos;Richa Ward
Plateau;Bokkos;Sha Ward
Plateau;Bokkos;Tangur Ward
Plateau;Bokkos;Toff Ward
Plateau;Jos East;Fadan Fursum Ward
Plateau;Jos East;Federe Ward
Plateau;Jos East;Fobur Central Ward
Plateau;Jos East;Fobur East Ward
Plateau;Jos East;Fobur Ward A
Plateau;Jos East;Fobur Ward B
Plateau;Jos East;Fobur Ward B West
Plateau;Jos East;Fursum East Ward
Plateau;Jos East;Godong Ward
Plateau;Jos East;Jarawa Kogi Ward A
Plateau;Jos East;Jarawa Kogi Ward B
Plateau;Jos East;Maigemu Ward
Plateau;Jos East;Maijuju Doss Ward
Plateau;Jos East;Nakwang Ward
Plateau;Jos East;Naton Fusa Ward
Plateau;Jos East;Shere Central Ward
Plateau;Jos East;Shere East Ward
Plateau;Jos East;Shere West Ward
Plateau;Jos East;Zandi Ward
Plateau;Jos North;Abba Na Shehu Ward
Plateau;Jos North;Ahwol Ward
Plateau;Jos North;Ali Kazaure Ward
Plateau;Jos North;Angwa Rogo/Rimi Ward
Plateau;Jos North;Gangare Ward
Plateau;Jos North;Garba Daho Ward
Plateau;Jos North;Ibrahim Katsina Ward
Plateau;Jos North;Jenta Adamu Ward
Plateau;Jos North;Jenta Apata Ward
Plateau;Jos North;Jos Jarawa  Ward
Plateau;Jos North;Kabong Ward
Plateau;Jos North;Lamingo Ward
Plateau;Jos North;Naraguta Ward A
Plateau;Jos North;Naraguta Ward B
Plateau;Jos North;Pl Mazah Ward
Plateau;Jos North;Sarkin Arab Ward
Plateau;Jos North;Tafawa Balewa Ward
Plateau;Jos North;Targwong - Rigiza Ward
Plateau;Jos North;Tundun Wada Ward
Plateau;Jos North;Vanderpuye Ward
Plateau;Jos South;Bukuru Ward
Plateau;Jos South;Chingwi Ward
Plateau;Jos South;Dashonong Ward
Plateau;Jos South;Du A Ward
Plateau;Jos South;Du B Ward
Plateau;Jos South;Giring Ward
Plateau;Jos South;Gyel Ward A
Plateau;Jos South;Gyel Ward B
Plateau;Jos South;Hwolshe Ward
Plateau;Jos South;Kuru Ward A
Plateau;Jos South;Kuru Ward B
Plateau;Jos South;Kushe Ward
Plateau;Jos South;Shen Ward
Plateau;Jos South;Sot Ward
Plateau;Jos South;Tanchol Ward
Plateau;Jos South;Turu A Ward
Plateau;Jos South;Turu B Ward
Plateau;Jos South;Vwang Ward
Plateau;Jos South;Zawang Ward A
Plateau;Jos South;Zawang Ward B
Plateau;Kanam;Birbyang Ward
Plateau;Kanam;Dengi Ward
Plateau;Kanam;Dugup Ward
Plateau;Kanam;Gagdi Ward
Plateau;Kanam;Gar Bagyar Ward
Plateau;Kanam;Garga Ward
Plateau;Kanam;Gidgid Ward
Plateau;Kanam;Gumshar Ward
Plateau;Kanam;Gwamlar Ward
Plateau;Kanam;Gyambar Ward
Plateau;Kanam;Jarmai Ward
Plateau;Kanam;Jom Ward
Plateau;Kanam;Kanam Ward
Plateau;Kanam;Kantana Ward
Plateau;Kanam;Kunkyam North Ward
Plateau;Kanam;Kunkyam South Ward
Plateau;Kanam;Kyansar Ward
Plateau;Kanam;Kyaram Ward
Plateau;Kanam;Munbutbo Ward
Plateau;Kanam;Namanar Ward
Plateau;Kanke;Gunji Ward
Plateau;Kanke;Ampang East Ward A
Plateau;Kanke;Ampang East Ward B
Plateau;Kanke;Amper Central Ward
Plateau;Kanke;Amper Chika Ward B
Plateau;Kanke;Amper Seri Ward
Plateau;Kanke;Dawaki Ward
Plateau;Kanke;Garram Ward
Plateau;Kanke;Gugur Ward
Plateau;Kanke;Kabwir Gyangyan Ward
Plateau;Kanke;Kabwir Pada Ward
Plateau;Kanke;Kwarip Ward
Plateau;Kanke;Langshi Ward
Plateau;Kanke;Nemel Ward
Plateau;Kanke;Shiwer Ward
Plateau;Kanke;Somji Ward
Plateau;Kanke;Tabulung Ward
Plateau;Langtang North;Funyalang Ward
Plateau;Langtang North;Jat Ward
Plateau;Langtang North;Keller Ward
Plateau;Langtang North;Kuffen Ward A
Plateau;Langtang North;Kuffen Ward B
Plateau;Langtang North;Kuffen Ward C
Plateau;Langtang North;Kwallak Ward
Plateau;Langtang North;Kwanpe Ward
Plateau;Langtang North;Lipchok Ward
Plateau;Langtang North;Mban Ward
Plateau;Langtang North;Nyer Ward
Plateau;Langtang North;Pajat Ward
Plateau;Langtang North;Pilgani Ward
Plateau;Langtang North;Pishe Yashi Ward
Plateau;Langtang North;Reak Ward
Plateau;Langtang North;Tabat Ward
Plateau;Langtang North;Warok Ward
Plateau;Langtang North;Zamko Ward
Plateau;Langtang South;Bua Tahbol Ward
Plateau;Langtang South;Dadin Kowa Ward
Plateau;Langtang South;Fajul Ward
Plateau;Langtang South;Faya Ward
Plateau;Langtang South;Gamaki Ward
Plateau;Langtang South;Jemkur Ward
Plateau;Langtang South;Lashel Ward
Plateau;Langtang South;Mabudi North Ward
Plateau;Langtang South;Mabudi South Ward
Plateau;Langtang South;Magama Ward
Plateau;Langtang South;Nassarawa Ward
Plateau;Langtang South;Sabon Gida Ward
Plateau;Langtang South;Talgwang Ward
Plateau;Langtang South;Timbol Ward
Plateau;Langtang South;Turaki Ward
Plateau;Mangu;Ampang Ward
Plateau;Mangu;Bwonpe Ward
Plateau;Mangu;Chakfem Ward
Plateau;Mangu;Chanso Ward
Plateau;Mangu;Gindiri Ward 1
Plateau;Mangu;Gindiri Ward 2
Plateau;Mangu;Halle Ward
Plateau;Mangu;Janaret Ward
Plateau;Mangu;Jipal Ward
Plateau;Mangu;Kadunu Ward
Plateau;Mangu;Kasuwan Ali (Pumbush ) Ward
Plateau;Mangu;Kerang Ward
Plateau;Mangu;Kombun Ward
Plateau;Mangu;Langai Ward
Plateau;Mangu;Mangu Ward 1
Plateau;Mangu;Mangu Ward 2
Plateau;Mangu;Mangun Ward
Plateau;Mangu;Panyam North Ward
Plateau;Mangu;Panyam South Ward
Plateau;Mangu;Pushit Ward
Plateau;Mikang;Baltep Ward
Plateau;Mikang;Din Ward
Plateau;Mikang;Gadyoum Ward
Plateau;Mikang;Kehil Ward
Plateau;Mikang;Koenoem A Ward
Plateau;Mikang;Koenoem B Ward
Plateau;Mikang;Koenoem C Ward
Plateau;Mikang;Lalin Ward
Plateau;Mikang;Luham Ward
Plateau;Mikang;Moedong Ward
Plateau;Mikang;Pal Ward
Plateau;Mikang;Piapung A Ward
Plateau;Mikang;Piapung B Ward
Plateau;Mikang;Telkang Ward
Plateau;Mikang;Tunkus Ward
Plateau;Mikang;Voryoum Ward
Plateau;Mikang;Yep -West Ward
Plateau;Pankshin;Belning Ward
Plateau;Pankshin;Chip Central Ward
Plateau;Pankshin;Dakpai Ward
Plateau;Pankshin;Fier Ward
Plateau;Pankshin;Jiblik Ward
Plateau;Pankshin;Jing Ward
Plateau;Pankshin;Kadung Ward
Plateau;Pankshin;Kagu Ward
Plateau;Pankshin;Kangmum Ward
Plateau;Pankshin;Kangshu Ward
Plateau;Pankshin;Kasgong Ward
Plateau;Pankshin;Lankan Ward
Plateau;Pankshin;Longbam Ward
Plateau;Pankshin;Mudkang Nyelleng Ward
Plateau;Pankshin;Pankshin Ward
Plateau;Pankshin;Tal Ward B
Plateau;Pankshin;Wokkos Ward
Plateau;Pankshin;Wuchembe Ward
Plateau;Pankshin;Wuseli Ward
Plateau;Qua'an Pan;Bwall Ward
Plateau;Qua'an Pan;Doemak-Goechim Ward
Plateau;Qua'an Pan;Doemak-Koplong Ward
Plateau;Qua'an Pan;Dokan Kasuwa East Ward
Plateau;Qua'an Pan;Dokan Kasuwa West Ward
Plateau;Qua'an Pan;Janta-Aningo Ward
Plateau;Qua'an Pan;Kurgwi  West Ward
Plateau;Qua'an Pan;Kurgwi East Ward
Plateau;Qua'an Pan;Kwa Ward
Plateau;Qua'an Pan;Kwande Ward
Plateau;Qua'an Pan;Kwande1 Ward
Plateau;Qua'an Pan;Kwang Ward
Plateau;Qua'an Pan;Kwoor Ward
Plateau;Qua'an Pan;Lankaku-Kwari Ward
Plateau;Qua'an Pan;Lardang Ward
Plateau;Qua'an Pan;Latok Ward
Plateau;Qua'an Pan;Luukwo Ward
Plateau;Qua'an Pan;Moeda/Shangfuup Ward
